index,facility_name,source_facility_type,odhf_facility_type,provider,unit,street_no,street_name,postal_code,city,province,source_format_str_address,CSDname,CSDuid,Pruid,latitude,longitude,city_lower,solar_potential_score,outage_risk_score,facility_score,final_score,rank
4550,north park nursing home,long-term care home,Nursing and residential care facilities,Province of Ontario,,450,rustic road,M6L1W9,toronto,on,,Toronto,3520005.0,35,43.71741799,-79.48214652,toronto,0.0009862782848326214,0.34704054861912065,0.8,33.92,578
4551,north peel fht,family health team - contract,Ambulatory health care services,Province of Ontario,,157,queen street e,L6W3X4,brampton,on,,Brampton,3521010.0,35,43.69196857,-79.75315951,brampton,0.2,0.8380868240168673,0.5,53.02,220
4581,north york family health team inc.,family health team - contract,Ambulatory health care services,Province of Ontario,,240,duncan mill road,M3B3S6,toronto,on,,Toronto,3520005.0,35,43.76219131,-79.35139938,toronto,0.008933930518231662,0.4217792001687938,0.5,29.68,730
4582,north york general hospital,laboratory - hospital,Ambulatory health care services,Province of Ontario,,4001,leslie street,M2K1E1,toronto,on,,Toronto,3520005.0,35,43.76947711,-79.36258599,toronto,0.002435292990225919,0.30617223504163255,0.5,24.83,868
4583,north york general hospital (css),community support service,Ambulatory health care services,Province of Ontario,,4001,leslie street,M2K1E1,toronto,on,,Toronto,3520005.0,35,43.76947711,-79.36258599,toronto,0.002435292990225919,0.46578386942286953,0.5,31.22,687
4587,north york general hospital - general site,hospital - corporation,Hospitals,Province of Ontario,,4001,leslie street,M2K1E1,toronto,on,,Toronto,3520005.0,35,43.7690968,-79.3627441,toronto,0.002435292990225919,0.2962860095500367,1.0,36.94,458
4588,north york general hospital  reactivation care centre finch,active acute hospital,Hospitals,Canadian Institute for Health Information,,,,M3N1N1,toronto,on,,Toronto,,35,43.6548253,-79.388447,toronto,0.0015115066305944143,0.29994967465962663,1.0,37.05,452
4589,north york general hospital  seniors health centre,long term care,Nursing and residential care facilities,Canadian Institute for Health Information,,,,M2J5A3,toronto,on,,Toronto,,35,43.6548253,-79.388447,toronto,0.0015115066305944143,0.3445761653633476,0.8,33.84,582
4590,north york seniors centre,senior active living centre,Nursing and residential care facilities,Province of Ontario,,21,hendon avenue,M2M4G7,toronto,on,,Toronto,3520005.0,35,43.78119791,-79.41746401,toronto,0.0009319543163909924,0.3362189545693286,0.8,33.48,601
4591,north yorkers for disabled persons inc,community support service,Ambulatory health care services,Province of Ontario,,2880,bayview avenue,M2N5K3,toronto,on,,Toronto,3520005.0,35,43.7678753,-79.3887495,toronto,0.0017754299153888938,0.2996829711212514,0.5,24.55,873
4599,northridge,long-term care home,Nursing and residential care facilities,Province of Ontario,,496,postridge drive,L6H7A2,oakville,on,,Oakville,3524001.0,35,43.48960334,-79.71426817,oakville,0.2,1.0,0.8,67.0,16
4610,norwood nursing home,long-term care home,Nursing and residential care facilities,Province of Ontario,,122,tyndall avenue,M6K2E2,toronto,on,,Toronto,3520005.0,35,43.63752278,-79.4293819,toronto,0.0009557161245561177,0.3759737069762354,0.8,35.07,530
4613,nucleus housing,community support service,Ambulatory health care services,Province of Ontario,,2030,bristol circle,L6H0H2,oakville,on,,Oakville,3524001.0,35,43.51086305,-79.67178966,oakville,0.2,0.9847862442789608,0.5,58.89,147
4614,nucleus housing incorporated,community support service,Ambulatory health care services,Province of Ontario,,2030,bristol circle,L6H0H2,oakville,on,,Oakville,3524001.0,35,43.51086305,-79.67178966,oakville,0.2,1.0,0.5,59.5,129
4616,oak ridges retirement community,retirement home,Nursing and residential care facilities,Province of Ontario,,12925,yonge street,L4E0T7,richmond hill,on,,Richmond Hill,3519038.0,35,43.94277283,-79.45320773,richmond hill,0.2,0.37715120482769093,0.8,42.09,305
4619,oaklands regional centre,mental health,,Public Health Agency of Canada,,53,bond st,L6K1L8,oakville,on,53 bond st. oakville on l6k 1l8,Oakville,3524001.0,35,43.444444,-79.6782414,oakville,0.2,0.9943132743874883,0.5,59.27,137
4620,oakmed family health team,family health team - contract,Ambulatory health care services,Province of Ontario,,231,oak park boulevard,L6H7S8,oakville,on,,Oakville,3524001.0,35,43.48264074,-79.71632578,oakville,0.2,0.9940173478693588,0.5,59.26,139
4623,oakville kiwanis meals on wheels,community support service,Ambulatory health care services,Province of Ontario,,165,cross avenue,L6J0A9,oakville,on,,Oakville,3524001.0,35,43.45576294,-79.68516326,oakville,0.2,0.971698914911391,0.5,58.37,161
4624,oakville senior citizens residence,community support service,Ambulatory health care services,Province of Ontario,,2222,lakeshore road,L6L5G5,oakville,on,,Oakville,3524001.0,35,43.39955423,-79.70524236,oakville,0.2,0.9505760841573859,0.5,57.52,169
4625,oakville wheels to meals,community support service,Ambulatory health care services,Province of Ontario,,1565,old lakeshore road,L6L6N1,oakville,on,,Oakville,3524001.0,35,43.40493173,-79.69712876,oakville,0.2,1.0,0.5,59.5,129
4629,odette cancer centre - sunnybrook health sciences centre,cancer,Hospitals,Public Health Agency of Canada,,2075,bayview ave,M4N3M5,toronto,on,2075 bayview ave. toronto on m4n 3m5,Toronto,3520005.0,35,43.720661,-79.378057,toronto,0.0016687150819918966,0.32242660676386914,1.0,37.96,410
4651,one kenton place,retirement home,Nursing and residential care facilities,Province of Ontario,,3,kenton road,M2R2H6,toronto,on,,Toronto,3520005.0,35,43.7781514,-79.44369931,toronto,0.0010342853031200109,0.43169762915454174,0.8,37.3,434
4656,ontario association of residents' councils - oarc,community support service,Ambulatory health care services,Province of Ontario,,80,fulton way,L4B1J5,richmond hill,on,,Richmond Hill,3519038.0,35,43.85204332,-79.3801191,richmond hill,0.2,0.3831340901134358,0.5,34.83,541
4658,ontario college of family physicians - css,community support service,Ambulatory health care services,Province of Ontario,,400,university avenue,M5G1S5,toronto,on,,Toronto,3520005.0,35,43.65344758,-79.38824899,toronto,0.0015115066305944143,0.35368318066786025,0.5,26.7,824
4659,ontario community support association (css),community support service,Ambulatory health care services,Province of Ontario,,970,lawrence avenue w,M6A3B6,toronto,on,,Toronto,3520005.0,35,43.71371849,-79.45837461,toronto,0.0016250382057866116,0.35052007947772934,0.5,26.58,825
4660,ontario federation of indian friendship centres,community support service,Ambulatory health care services,Province of Ontario,,219,front street e,M5A1E8,toronto,on,,Toronto,3520005.0,35,43.65076979,-79.36576928,toronto,0.0026069682205796495,0.34915510843297387,0.5,26.56,826
4661,ontario federation of indigenous friendship centres,mental health and addiction organization,Nursing and residential care facilities,Province of Ontario,,219,front street e,M5A1E8,toronto,on,,Toronto,3520005.0,35,43.65076979,-79.36576928,toronto,0.0026069682205796495,0.40933741697968,0.8,36.46,478
4667,ontario shores centre for mental health sciences,psychiatric,Hospitals,Public Health Agency of Canada,,700,gordon st,L1N5S9,whitby,on,700 gordon st. whitby on l1n 5s9,Whitby,3518009.0,35,43.849046,-78.947981,whitby,0.2,0.6249875818906694,1.0,57.0,176
4668,opportunity for advancement,mental health and addiction organization,Nursing and residential care facilities,Province of Ontario,,54,wollesley street,M5T1A5,toronto,on,,Toronto,3520005.0,35,43.64849718,-79.40278569,toronto,0.0010766966308129267,0.28958038084979165,0.8,31.62,666
4671,orchard villa,long-term care home,Nursing and residential care facilities,Province of Ontario,,1955,valley farm road,L1V3R6,pickering,on,,Pickering,3518001.0,35,43.84623863,-79.0826885,pickering,0.2,0.20163711066704654,0.8,35.07,530
4674,oshawa community health centre,children's treatment centre,Hospitals,Province of Ontario,,115,grassmere avenue,L1H3X7,oshawa,on,,Oshawa,3518013.0,35,43.86928605,-78.84479043,oshawa,0.2,0.7545294520817049,1.0,62.18,88
4675,oshawa senior citizens centre- john & northview branch,community support service,Ambulatory health care services,Province of Ontario,,43,john street w,L1H1W8,oshawa,on,,Oshawa,3518013.0,35,43.89348755,-78.86343644,oshawa,0.2,0.6319108283981673,0.5,44.78,276
4689,pace independent living,community support service,Ambulatory health care services,Province of Ontario,,970,lawrence avenue w,M6A3B6,toronto,on,,Toronto,3520005.0,35,43.71371849,-79.45837461,toronto,0.0016250382057866116,0.3652510006096636,0.5,27.17,810
4690,pace independent living (toronto central lhin),community support service,Ambulatory health care services,Province of Ontario,,970,lawrence avenue w,M6A3B6,toronto,on,,Toronto,3520005.0,35,43.71371849,-79.45837461,toronto,0.0016250382057866116,0.4418375186678553,0.5,30.23,717
4691,palermo village retirement residence,retirement home,Nursing and residential care facilities,Province of Ontario,,3136,dundas street w,L6M4J3,oakville,on,,Oakville,3524001.0,35,43.43165293,-79.77985319,oakville,0.2,0.9877660740681474,0.8,66.51,30
4696,park avenue manor,retirement home,Nursing and residential care facilities,Province of Ontario,,924,park avenue w,L7T1N7,burlington,on,,Burlington,3524002.0,35,43.3045489,-79.8518665,burlington,0.2,0.9164947310713434,0.8,63.66,79
4704,parkdale activity - recreation centre,community support service,Ambulatory health care services,Province of Ontario,,1499,queen street w,M6R1A3,toronto,on,,Toronto,3520005.0,35,43.63958288,-79.4405301,toronto,0.0005599204257701753,0.32302540928063533,0.5,25.44,853
4705,"parkdale activity - recreation centre (parc), the",mental health and addiction organization,Nursing and residential care facilities,Province of Ontario,,1499,queen street w,M6R1A3,toronto,on,,Toronto,3520005.0,35,43.63958288,-79.4405301,toronto,0.0005599204257701753,0.4166877493374395,0.8,36.69,469
4706,parkdale golden age foundation,senior active living centre,Nursing and residential care facilities,Province of Ontario,,27,roncesvalles avenue,M6R2K4,toronto,on,,Toronto,3520005.0,35,43.63979888,-79.4461661,toronto,0.0005360811180762712,0.4147473075684569,0.8,36.61,471
4707,parkdale queen west community health centre,community health centre,Hospitals,Province of Ontario,,168,bathurst street,M5V2R4,toronto,on,,Toronto,3520005.0,35,43.64659738,-79.40423059,toronto,0.0010766966308129267,0.4479218997536384,1.0,42.95,295
4708,parkland on the glen,retirement home,Nursing and residential care facilities,Province of Ontario,,1665,the collegeway,L5L0A9,mississauga,on,,Mississauga,3521005.0,35,43.54388615,-79.66402826,mississauga,0.2,0.80320036600509,0.8,59.13,142
4720,participation house - hamilton and district,community support service,Ambulatory health care services,Province of Ontario,,1022,waterdown road,L7T1N3,burlington,on,,Burlington,3524002.0,35,43.3071135,-79.853595,burlington,0.2,0.9651561993225545,0.5,58.11,166
4723,participation house toronto,community support service,Ambulatory health care services,Province of Ontario,,1,burnview crescent,M1H1B4,toronto,on,,Toronto,3520005.0,35,43.75353751,-79.23432495,toronto,0.0008817003717895522,0.467747316183654,0.5,31.24,686
4731,pearl and pine retirement residence,retirement home,Nursing and residential care facilities,Province of Ontario,,390,pearl street,L7R0A4,burlington,on,,Burlington,3524002.0,35,43.32623411,-79.79452329,burlington,0.2,0.8635009442852869,0.8,61.54,98
4732,"peel addiction assessment and referral centre, the",mental health and addiction organization,Nursing and residential care facilities,Province of Ontario,,60,west drive,L6T3T6,brampton,on,,Brampton,3521010.0,35,43.70302348,-79.7251084,brampton,0.2,0.8321661641944689,0.8,60.29,116
4733,peel halton dufferin acquired brain injury services,community support service,Ambulatory health care services,Province of Ontario,,176,robert speck parkway,L4Z3G1,mississauga,on,,Mississauga,3521005.0,35,43.59702356,-79.63297036,mississauga,0.2,0.9245039173746054,0.5,56.48,185
4734,peel manor,long-term care home,Nursing and residential care facilities,Province of Ontario,,525,main street n,L6X1N9,brampton,on,,Brampton,3521010.0,35,43.69999507,-79.78142981,brampton,0.2,0.7990140923105967,0.8,58.96,144
4735,peel senior link,community support service,Ambulatory health care services,Province of Ontario,,50,burnhamthorpe road w,L5B3C2,mississauga,on,,Mississauga,3521005.0,35,43.59177946,-79.63634556,mississauga,0.2,0.9642213496795772,0.5,58.07,167
4736,peel senior link (central west lhin),community support service,Ambulatory health care services,Province of Ontario,,50,burnhamthorpe road west,,mississauga,on,,Mississauga,3521005.0,35,43.59177946,-79.63634556,mississauga,0.2,0.8767980221053989,0.5,54.57,206
4752,perram house,community support service,Ambulatory health care services,Province of Ontario,,4,wellesley place,M4Y2K4,toronto,on,,Toronto,3520005.0,35,43.66735509,-79.37711618,toronto,0.0014893402435249875,0.35812411157188384,0.5,26.88,818
4753,personal attendant care,community support service,Ambulatory health care services,Province of Ontario,,1615,dundas street e,L1N2L1,whitby,on,,Whitby,3518009.0,35,43.88470215,-78.91099185,whitby,0.2,0.48880296985109206,0.5,39.05,356
4770,phillip aziz centre for hospice care,community support service,Ambulatory health care services,Province of Ontario,,558,gerrard street e,M4M1X8,toronto,on,,Toronto,3520005.0,35,43.66538039,-79.35387628,toronto,0.00033761657717149555,0.4189369933627423,0.5,29.27,741
4776,pilot place society,mental health and addiction organization,Nursing and residential care facilities,Province of Ontario,,70,lombard street,M5C2W2,toronto,on,,Toronto,3520005.0,35,43.65201689,-79.37469238,toronto,0.0026069682205796495,0.46301224515024936,0.8,38.61,377
4779,pine river institute,mental health and addiction organization,Nursing and residential care facilities,Province of Ontario,,180,dundas street w,M5G1Z8,toronto,on,,Toronto,3520005.0,35,43.65541839,-79.38637899,toronto,0.0030713505146481588,0.3447479397384377,0.8,33.9,580
4797,planned parenthood of toronto,community health centre,Ambulatory health care services,Province of Ontario,,36,prince arthur avenue,M5R1A9,toronto,on,,Toronto,3520005.0,35,43.66954919,-79.39730609,toronto,0.0009172277538361495,0.3090825794153075,0.5,24.9,864
4806,port credit residences,retirement home,Nursing and residential care facilities,Province of Ontario,,33,hurontario street,L5G3E8,mississauga,on,,Mississauga,3521005.0,35,43.55675776,-79.58341274,mississauga,0.2,0.8723773007890079,0.8,61.9,91
4815,post inn village,long-term care home,Nursing and residential care facilities,Province of Ontario,,203,georgian drive,L6H7H9,oakville,on,,Oakville,3524001.0,35,43.48026034,-79.71675247,oakville,0.2,1.0,0.8,67.0,16
4819,presentation manor for senior,retirement home,Nursing and residential care facilities,Province of Ontario,,61,fairfax crescent,M1L1Z7,toronto,on,,Toronto,3520005.0,35,43.7159154,-79.28576136,toronto,0.004164477097710551,0.43264922100738007,0.8,37.45,427
4821,primacare living solutions  burton manor,long term care,Nursing and residential care facilities,Canadian Institute for Health Information,,,,L6Y5P3,brampton,on,,Brampton,,35,43.68816899999999,-79.763015,brampton,0.2,0.8177067758282313,0.8,59.71,123
4831,progress place,mental health and addiction organization,Nursing and residential care facilities,Province of Ontario,,200,wellesley street,M4X1G3,toronto,on,,Toronto,3520005.0,35,43.66811959,-79.37366898,toronto,0.0007787612394965262,0.45112230114892393,0.8,38.07,403
4842,providence healthcare,chronic care,Nursing and residential care facilities,Public Health Agency of Canada,,3276,st clair ave e,M1L1W1,toronto,on,3276 st. clair ave. e. toronto on m1l 1w1,Toronto,3520005.0,35,43.7122051,-79.2850295,toronto,0.0005443017904978497,0.377963488627481,0.8,35.14,525
4844,providence st. joseph's and st. michael's healthcare - providence,hospital - corporation,Hospitals,Province of Ontario,,3276,st clair avenue e,M1L1W1,toronto,on,,Toronto,3520005.0,35,43.7115277,-79.28365376,toronto,0.0009804688017933003,0.4004640028694962,1.0,41.05,324
4845,providence st. joseph's and st. michael's healthcare - st. joseph's,hospital - corporation,Hospitals,Province of Ontario,,30,the queensway,M6R1B5,toronto,on,,Toronto,3520005.0,35,43.640642,-79.450215,toronto,0.0005360811180762712,0.3948440700784403,1.0,40.81,328
4846,providence st. joseph's and st. michael's healthcare - st. michael's,hospital - corporation,Hospitals,Province of Ontario,,30,bond street,M5B1W8,toronto,on,,Toronto,3520005.0,35,43.65372609,-79.37730728,toronto,0.002572613038238676,0.4551212437525905,1.0,43.29,291
4847,providence st. joseph's and st. michael's hospital - (css),community support service,Ambulatory health care services,Province of Ontario,,22,adelaide street w,M5H4E3,toronto,on,,Toronto,3520005.0,35,43.65054688,-79.37946838,toronto,0.002572613038238676,0.3129617504850668,0.5,25.11,860
4850,punjabi community health services,community support service,Ambulatory health care services,Province of Ontario,,2980,drew road,L4T0A7,mississauga,on,,Mississauga,3521005.0,35,43.7102895,-79.6521369,mississauga,0.2,0.9422935246858373,0.5,57.19,173
4851,punjabi community health services (pchs),mental health and addiction organization,Nursing and residential care facilities,Province of Ontario,,2980,drew road,L4T0A7,mississauga,on,,Mississauga,3521005.0,35,43.70988098,-79.65170517,mississauga,0.2,0.869846912341174,0.8,61.79,93
4852,queen square fht,family health team - contract,Ambulatory health care services,Province of Ontario,,366,main street n,L6V1P8,brampton,on,,Brampton,3521010.0,35,43.69503067,-79.77137851,brampton,0.2,0.6862627817317764,0.5,46.95,267
4856,queens avenue retirement residence,retirement home,Nursing and residential care facilities,Province of Ontario,,1056,queens avenue,L6H6R3,oakville,on,,Oakville,3524001.0,35,43.46395854,-79.68888876,oakville,0.2,0.9183417125167602,0.8,63.73,77
4880,r. s. mclaughlin durham regional cancer centre,cancer,Hospitals,Public Health Agency of Canada,,1,hospital ct,L1G2B9,oshawa,on,1 hospital ct. oshawa on l1g 2b9,Oshawa,3518013.0,35,43.9066084,-78.8703454,oshawa,0.2,0.5743993344882883,1.0,54.98,199
4887,rayoak place,retirement home,Nursing and residential care facilities,Province of Ontario,,1340,york mills road,M3A3R1,toronto,on,,Toronto,3520005.0,35,43.76323831,-79.32006477,toronto,0.0013521912576731209,0.4220311853296741,0.8,36.93,459
4889,reconnect community health services,mental health and addiction organization,Nursing and residential care facilities,Province of Ontario,,1281,st clair avenue w,M6E1B8,toronto,on,,Toronto,3520005.0,35,43.67675159,-79.44756641,toronto,0.00044050972196651257,0.2821861008788399,0.8,31.3,683
4890,reconnect community health services (css),community support service,Ambulatory health care services,Province of Ontario,,1281,saint clair avenue w,M6E1B8,toronto,on,,Toronto,3520005.0,35,43.67675159,-79.44756641,toronto,0.00044050972196651257,0.28547404168408796,0.5,23.93,883
4895,red maple assistive living,retirement home,Nursing and residential care facilities,Province of Ontario,,25,windermere court,L6X2L5,brampton,on,,Brampton,3521010.0,35,43.68078827,-79.78407931,brampton,0.2,0.7921124737537825,0.8,58.68,152
4904,regeneration house inc.,mental health and addiction organization,Nursing and residential care facilities,Province of Ontario,,2238,dundas street w,M6R3A9,toronto,on,,Toronto,3520005.0,35,43.65437708,-79.45149351,toronto,0.000445067643602431,0.3655148400392991,0.8,34.64,554
4906,regent park community health centre,children's treatment centre,Hospitals,Province of Ontario,,150,berry road,M8Y1W3,toronto,on,,Toronto,3520005.0,35,43.63785208,-79.48844552,toronto,0.0020331186930088374,0.2831460950173629,1.0,36.4,481
4908,region of durham  fairview lodge,long term care,Nursing and residential care facilities,Canadian Institute for Health Information,,,,L1N5S3,whitby,on,,Whitby,,35,43.8997643,-78.9400809,whitby,0.2,0.6196284189380501,0.8,51.79,236
4909,region of durham  hillsdale estates,long term care,Nursing and residential care facilities,Canadian Institute for Health Information,,,,L1N5S3,whitby,on,,Whitby,,35,43.8997643,-78.9400809,whitby,0.2,0.6666003568828229,0.8,53.66,217
4910,region of durham  hillsdale terraces,long term care,Nursing and residential care facilities,Canadian Institute for Health Information,,,,L1G5T9,oshawa,on,,Oshawa,,35,43.8975974,-78.8635999,oshawa,0.2,0.737186837097325,0.8,56.49,184
4914,regional geriatric program of toronto - psychogeriatric resource consultation,community support service,Ambulatory health care services,Province of Ontario,,2075,bayview avenue,M4N3M5,toronto,on,,Toronto,3520005.0,35,43.7228543,-79.37287829,toronto,0.0008560326094236144,0.30949056702293204,0.5,24.91,862
4921,regional municipality of halton  creek way village,long term care,Nursing and residential care facilities,Canadian Institute for Health Information,,,,L7L7G7,burlington,on,,Burlington,,35,43.3255196,-79.7990319,burlington,0.2,1.0,0.8,67.0,16
4922,regional municipality of halton  post inn village,long term care,Nursing and residential care facilities,Canadian Institute for Health Information,,,,L6H7H9,oakville,on,,Oakville,,35,43.4507462,-79.7288743,oakville,0.2,1.0,0.8,67.0,16
4932,regional municipality of peel,community support service,Ambulatory health care services,Province of Ontario,,7120,hurontario street,L5M2C2,mississauga,on,,Mississauga,3521005.0,35,43.64747107,-79.70905269,mississauga,0.2,0.921549340556387,0.5,56.36,186
4933,regional municipality of peel  malton village long term care centre,long term care,Nursing and residential care facilities,Canadian Institute for Health Information,,,,L4T4M1,mississauga,on,,Mississauga,,35,43.5852972,-79.64498379999999,mississauga,0.2,0.8194871089163721,0.8,59.78,121
4934,regional municipality of peel  peel manor,long term care,Nursing and residential care facilities,Canadian Institute for Health Information,,,,L6X1N9,brampton,on,,Brampton,,35,43.68816899999999,-79.763015,brampton,0.2,0.6975089774182537,0.8,54.9,200
4935,regional municipality of peel  sheridan villa,long term care,Nursing and residential care facilities,Canadian Institute for Health Information,,,,L5J3Z8,mississauga,on,,Mississauga,,35,43.5852972,-79.64498379999999,mississauga,0.2,0.9625250581485986,0.8,65.5,51
4936,regional municipality of peel  tall pines long term care centre,long term care,Nursing and residential care facilities,Canadian Institute for Health Information,,,,L6R2Y3,brampton,on,,Brampton,,35,43.68816899999999,-79.763015,brampton,0.2,0.7387619434346012,0.8,56.55,182
4944,"renascent fellowship, the",mental health and addiction organization,Nursing and residential care facilities,Province of Ontario,,356,dundas street w,M5T1G5,toronto,on,,Toronto,3520005.0,35,43.65426168,-79.39321379,toronto,0.0015115066305944143,0.4199425710782551,0.8,36.85,463
4951,responsive health management inc.  cedarvale terrace long term care home,long term care,Nursing and residential care facilities,Canadian Institute for Health Information,,,,M5P2X9,toronto,on,,Toronto,,35,43.6548253,-79.388447,toronto,0.0015115066305944143,0.3998513783093757,0.8,36.05,495
4954,responsive health management inc.  the oneill centre,long term care,Nursing and residential care facilities,Canadian Institute for Health Information,,,,M6G3B1,toronto,on,,Toronto,,35,43.6548253,-79.388447,toronto,0.0015115066305944143,0.4413416482483616,0.8,37.71,420
4955,responsive health management inc.  vermont square,long term care,Nursing and residential care facilities,Canadian Institute for Health Information,,,,M5R3G5,toronto,on,,Toronto,,35,43.6548253,-79.388447,toronto,0.0015115066305944143,0.36609758214014815,0.8,34.7,550
4956,retirement suites by the lake,retirement home,Nursing and residential care facilities,Province of Ontario,,2121,kingston road,M1N1T5,toronto,on,,Toronto,3520005.0,35,43.7005841,-79.25423655,toronto,0.0009212316255118307,0.31670387277041645,0.8,32.7,627
4958,revera inc.  bay ridges long term care centre,long term care,Nursing and residential care facilities,Canadian Institute for Health Information,,,,L1W1Z4,pickering,on,,Pickering,,35,43.83841839999999,-79.086902,pickering,0.2,0.1177613672894877,0.8,31.71,657
4962,revera inc.  burloak long term care centre,long term care,Nursing and residential care facilities,Canadian Institute for Health Information,,,,L7L6W5,burlington,on,,Burlington,,35,43.3255196,-79.7990319,burlington,0.2,0.8878176937339209,0.8,62.51,86
4969,revera inc.  elginwood long term care centre,long term care,Nursing and residential care facilities,Canadian Institute for Health Information,,,,L4S2M9,richmond hill,on,,Richmond Hill,,35,43.8688079,-79.41371529999999,richmond hill,0.2,0.3327708117336924,0.8,40.31,336
4975,revera inc.  harold and grace baker centre,long term care,Nursing and residential care facilities,Canadian Institute for Health Information,,,,M6M2J7,toronto,on,,Toronto,,35,43.6548253,-79.388447,toronto,0.0015115066305944143,0.3404053352798549,0.8,33.67,594
4984,revera inc.  main street terrace,long term care,Nursing and residential care facilities,Canadian Institute for Health Information,,,,M4E2V6,toronto,on,,Toronto,,35,43.6548253,-79.388447,toronto,0.0015115066305944143,0.4742637737842759,0.8,39.02,357
4986,revera inc.  northridge long term care centre,long term care,Nursing and residential care facilities,Canadian Institute for Health Information,,,,L6H7A2,oakville,on,,Oakville,,35,43.4507462,-79.7288743,oakville,0.2,1.0,0.8,67.0,16
5001,revera inc.  thorntonview,long term care,Nursing and residential care facilities,Canadian Institute for Health Information,,,,L1J5Y2,oshawa,on,,Oshawa,,35,43.8975974,-78.8635999,oshawa,0.2,0.6140411165173665,0.8,51.56,240
5006,revera inc.  west oak village,long term care,Nursing and residential care facilities,Canadian Institute for Health Information,,,,L6M4E2,oakville,on,,Oakville,,35,43.4507462,-79.7288743,oakville,0.2,1.0,0.8,67.0,16
5007,revera inc.  winbourne park,long term care,Nursing and residential care facilities,Canadian Institute for Health Information,,,,L1T4K6,ajax,on,,Ajax,,35,43.8611288,-79.0259267,ajax,0.2,0.6437448036545993,0.8,52.75,224
5009,rexdale community health centre,senior active living centre,Nursing and residential care facilities,Province of Ontario,,8,taber road,M9W3A4,toronto,on,,Toronto,3520005.0,35,43.71934439,-79.57220015,toronto,0.0014511597428597735,0.4224306499400627,0.8,36.95,457
5010,rexdale community health centre (css),community support service,Ambulatory health care services,Province of Ontario,,8,taber road,M9W3A4,toronto,on,,Toronto,3520005.0,35,43.71934439,-79.57220015,toronto,0.0014511597428597735,0.3082934291229496,0.5,24.88,865
5012,richmond hill retirement residence,retirement home,Nursing and residential care facilities,Province of Ontario,,70,bernard avenue,L4C0W7,richmond hill,on,,Richmond Hill,3519038.0,35,43.89552572,-79.44037102,richmond hill,0.2,0.3610103821962889,0.8,41.44,317
5016,richview community care services corporation,community support service,Ambulatory health care services,Province of Ontario,,1540,kipling avenue,M9R4C6,toronto,on,,Toronto,3520005.0,35,43.68064368,-79.55247414,toronto,0.0014668829324181612,0.4041319377979735,0.5,28.72,771
5017,richview manor retirement living,retirement home,Nursing and residential care facilities,Province of Ontario,,10500,dufferin street,L6A4R1,vaughan,on,,Vaughan,3519028.0,35,43.87877462,-79.49212484,vaughan,0.2,0.05,0.8,29.0,758
5051,rockcliffe care community,long-term care home,Nursing and residential care facilities,Province of Ontario,,3015,lawrence avenue e,M1P2V7,toronto,on,,Toronto,3520005.0,35,43.75467751,-79.24789355,toronto,0.0008994920160703936,0.47043074847597255,0.8,38.85,366
5055,rose of sharon korean long term care,long-term care home,Nursing and residential care facilities,Province of Ontario,,17,maplewood avenue,M6C4B3,toronto,on,,Toronto,3520005.0,35,43.68583989,-79.4218175,toronto,0.0009188191256228117,0.41635199362910125,0.8,36.69,469
5058,rosedale retirement residence,retirement home,Nursing and residential care facilities,Province of Ontario,,12,william street,L6V1L2,brampton,on,,Brampton,3521010.0,35,43.69126697,-79.76581591,brampton,0.2,0.6786525593591043,0.8,54.15,214
5067,rouge valley health system (css),community support service,Ambulatory health care services,Province of Ontario,,2867,ellesmere road,M1E4B9,toronto,on,,Toronto,3520005.0,35,43.78040642,-79.20455254,toronto,0.009276651325286316,0.2912108719615818,0.5,24.47,877
5068,rouge valley health system - centenary,general,Hospitals,Public Health Agency of Canada,,2867,ellesmere rd,M1E4B9,toronto,on,2867 ellesmere rd. toronto on m1e 4b9,Toronto,3520005.0,35,43.7807594,-79.2050226,toronto,0.0014918736857785324,0.4527120571155259,1.0,43.16,292
5082,royalton retirement home,retirement home,Nursing and residential care facilities,Province of Ontario,,531,16 avenue,L4C7A7,richmond hill,on,,Richmond Hill,3519038.0,35,43.85601072,-79.41728601,richmond hill,0.2,0.3482203088397887,0.8,40.93,326
5084,runnymede healthcare centre,chronic care,Nursing and residential care facilities,Public Health Agency of Canada,,625,runnymede rd,M6S3A3,toronto,on,625 runnymede rd. toronto on m6s 3a3,Toronto,3520005.0,35,43.6641822,-79.4811296,toronto,0.00029479393815128393,0.3003084060173396,0.8,32.02,647
5092,rykka care centres lp  cooksville care centre,long term care,Nursing and residential care facilities,Canadian Institute for Health Information,,,,L5B1B5,mississauga,on,,Mississauga,,35,43.5852972,-79.64498379999999,mississauga,0.2,0.9718402198606229,0.8,65.87,46
5097,rykka care centres lp  wellington park care centre,long term care,Nursing and residential care facilities,Canadian Institute for Health Information,,,,L7S1X2,burlington,on,,Burlington,,35,43.3255196,-79.7990319,burlington,0.2,1.0,0.8,67.0,16
5107,s.e.n.a.c.a. seniors day program - halton incorporated,community support service,Ambulatory health care services,Province of Ontario,,53,bond street,L6K1L8,oakville,on,,Oakville,3524001.0,35,43.44271483,-79.67788876,oakville,0.2,0.9495623814124182,0.5,57.48,170
5109,saint elizabeth foundation,community support service,Ambulatory health care services,Province of Ontario,,90,allstate parkway,L3R6H3,markham,on,,Markham,3519036.0,35,43.85374742,-79.3693504,markham,0.2,0.06107991126421335,0.5,21.94,898
